time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,state,min_site_distances
2023-01-26T05:45:14.281Z,31.69285281,-104.29411,7.057055663999999,2.5,ml,39,53.0,0.03275887904,0.2,tx,tx2023bucz,2023-04-11T18:51:33.040Z,"54 km S of Whites City, New Mexico",earthquake,0.5596782064,0.6640396566,0.1,27.0,reviewed,tx,tx,NM,34.52159335847559
2023-01-24T20:33:56.557Z,31.68213056,-104.394701,6.131567383,2.6,ml,25,56.0,0.04107918492,0.2,tx,tx2023brpj,2023-04-11T18:51:29.040Z,"54 km S of Whites City, New Mexico",earthquake,1.073138858,0.9245588961,0.2,34.0,reviewed,tx,tx,NM,35.90621604170472
2023-01-24T20:14:20.924Z,31.66983245,-104.3773652,7.005639647999999,2.9,ml,43,45.0,0.04268234837,0.2,tx,tx2023brot,2023-04-11T18:51:29.040Z,"56 km S of Whites City, New Mexico",earthquake,0.8190898734,0.7700936175,0.0,6.0,reviewed,tx,tx,NM,37.31166086054005
2023-01-24T19:57:04.255Z,31.67159174,-104.3897618,6.131567383,3.5,ml,19,57.0,0.03919691074,0.2,tx,tx2023brob,2023-04-11T18:51:29.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9973028217,1.160193788,0.1,19.0,reviewed,tx,tx,NM,37.11422065282601
2023-01-22T10:22:17.702Z,32.23114014,-103.0882003,14.69730632,2.7,ml,31,90.0,0.290274535,0.2,tx,tx2023bnec,2023-04-11T18:51:52.040Z,"16 km NE of Jal, New Mexico",earthquake,0.8501192603,1.714940583,0.1,17.0,reviewed,tx,tx,NM,0.9454992268251009
2023-01-21T12:27:36.555Z,31.72345748,-104.5313414,5.977319336,2.5,ml,18,83.0,0.005554839391,0.2,tx,tx2023blmu,2023-03-31T19:45:59.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.384873036,0.7417248189,0.1,31.0,reviewed,tx,tx,NM,32.74256786575781
2023-01-21T06:08:49.151Z,31.66382044,-104.3832334,7.10847168,2.5,ml,15,57.0,0.0399435846,0.2,tx,tx2023blaf,2023-03-31T19:45:53.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9707693246,0.8691689723000001,0.1,18.0,reviewed,tx,tx,NM,38.029203279562296
2023-01-18T01:54:23.480Z,31.62533387,-104.4003803,7.596923828000001,2.6,ml,12,64.0,0.04104167384,0.2,tx,tx2023bffi,2023-03-31T19:45:02.040Z,"61 km S of Whites City, New Mexico",earthquake,1.583097974,1.591859148,0.1,24.0,reviewed,tx,tx,NM,42.16969290993076
2023-01-15T20:12:53.243Z,32.00720848,-103.8163168,7.674047852000001,3.3,ml,18,66.0,0.01531792121,0.2,tx,tx2023bbdb,2023-03-31T19:44:28.040Z,"34 km SE of Malaga, New Mexico",earthquake,0.6269579243,0.8181766811,0.2,10.0,reviewed,tx,tx,NM,0.31987269733326296
2023-01-15T14:10:32.657Z,31.73307935,-104.2502568,7.005639647999999,2.5,ml,27,40.0,0.02315401018,0.2,tx,tx2023bard,2023-03-31T19:44:24.040Z,"50 km SSE of Whites City, New Mexico",earthquake,0.8020071621,0.6878979207,0.1,16.0,reviewed,tx,tx,NM,29.838989127948622
2023-01-15T02:03:06.891Z,31.69059455,-104.2870927,6.954223633,2.7,ml,28,57.0,0.02683046995,0.3,tx,tx2023aztd,2023-03-31T19:44:18.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8205125855,0.7398470469,0.1,17.0,reviewed,tx,tx,NM,34.705120105187426
2023-01-14T10:27:02.252Z,31.68030272,-104.3930696,7.159887695,2.5,ml,29,56.0,0.02798550656,0.2,tx,tx2023ayog,2023-03-20T06:03:41.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8140079658,0.7874212993000002,0.1,18.0,reviewed,tx,tx,NM,36.1216685694819
2023-01-13T00:43:14.352Z,31.71690389,-104.2668325,7.005639647999999,2.5,ml,22,51.0,0.04043311367,0.3,tx,tx2023avzm,2023-03-20T06:03:32.040Z,"51 km SSE of Whites City, New Mexico",earthquake,0.8892315777,0.7373408408,0.2,17.0,reviewed,tx,tx,NM,31.661507778536524
2023-01-12T11:29:29.300Z,31.68535796,-104.3931148,6.131567383,2.6,ml,30,56.0,0.044201479,0.3,tx,tx2023auzh,2023-03-20T06:03:28.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9407835555,0.8884965104,0.2,42.0,reviewed,tx,tx,NM,35.561274339179214
2023-01-11T13:12:17.951Z,31.72151906,-104.3043001,7.185595703,2.6,ml,27,62.0,0.0527266785,0.2,tx,tx2023athd,2023-03-20T06:03:21.040Z,"50 km S of Whites City, New Mexico",earthquake,0.6377617607,0.768085602,0.2,18.0,reviewed,tx,tx,NM,31.48618151040618
2023-01-10T16:01:46.672Z,31.67959131,-104.3602233,5.565991211000001,2.5,ml,18,68.0,0.0655495336,0.2,tx,tx2023arrh,2023-03-20T06:03:14.040Z,"55 km S of Whites City, New Mexico",earthquake,1.089179777,1.3953739030000003,0.2,12.0,reviewed,tx,tx,NM,36.12130273121247
2023-01-09T23:23:53.094Z,31.67798749,-104.3957406,6.440063477,3.1,ml,30,45.0,0.02581304079,0.2,tx,tx2023aqki,2023-03-20T06:03:10.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8822422306,0.7136465128,0.1,19.0,reviewed,tx,tx,NM,36.35756638826172
2023-01-06T13:28:04.220Z,31.65838483,-104.2938384,6.131567383,3.4,ml,28,67.0,0.1032518323,0.2,tx,tx2023akeh,2023-03-11T22:51:42.040Z,"57 km S of Whites City, New Mexico",earthquake,0.7852122285,0.9933989005,0.2,23.0,reviewed,tx,tx,NM,38.33089048376921
2023-01-04T04:54:42.219Z,31.69159742,-104.4890112,6.594311523,3.2,ml,54,77.0,0.02512323928,0.2,tx,tx2023afwf,2023-03-11T22:51:38.040Z,"54 km S of Whites City, New Mexico",earthquake,0.722095956,0.6086747524,0.0,6.0,reviewed,tx,tx,NM,35.24145464824698
2023-01-02T09:06:44.837Z,31.68706615,-104.413051,6.080151367,3.2,ml,30,67.0,0.03489676082,0.2,tx,tx2023acno,2023-03-11T22:51:32.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7667790037,0.7634448844,0.1,24.0,reviewed,tx,tx,NM,35.257384824651965
2023-01-02T08:59:01.467Z,31.6774117,-104.4135009,7.005639647999999,2.8,ml,28,69.0,0.02647706707,0.2,tx,tx2023acnh,2023-03-11T22:51:32.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9835508508,1.113905577,0.1,28.0,reviewed,tx,tx,NM,36.32891089444596
2023-01-01T21:23:47.177Z,31.68425514,-104.421101,6.131567383,3.3,ml,35,58.0,0.005694830054,0.2,tx,tx2023abqj,2023-03-11T22:51:30.040Z,"54 km S of Whites City, New Mexico",earthquake,0.6818347955,0.4618944496,0.2,26.0,reviewed,tx,tx,NM,35.55205381766576
2023-10-10T11:09:19.110Z,44.6703333,-110.0013333,13.18,3.34,ml,25,115.0,0.08357,0.25,uu,uu60033849,2023-10-11T22:10:40.714Z,"37 km S of Silver Gate, Montana",earthquake,0.57,0.92,0.232,11.0,reviewed,uu,uu,MT,77.44744332656894
2023-09-10T10:28:30.140Z,44.7615,-110.9393333,10.5,2.75,ml,22,101.0,0.04766,0.17,uu,uu60549792,2023-09-18T04:33:28.040Z,"17 km NE of West Yellowstone, Montana",earthquake,0.4,0.65,0.141,7.0,reviewed,uu,uu,MT,94.31517473104252
2023-08-06T07:32:10.231Z,47.2587,-113.1732,11.168,2.5,ml,25,79.0,0.219,0.48,us,us6000ky8e,2023-08-30T08:57:49.040Z,"25 km ENE of Seeley Lake, Montana",earthquake,0.98,8.408,0.048,58.0,reviewed,us,us,MT,72.74022071690862
2023-08-03T01:08:13.881Z,46.9095,-112.5975,14.28,2.5,ml,25,59.0,0.061,0.41,us,us6000kxfg,2023-10-07T21:38:57.040Z,"8 km SE of Lincoln, Montana",earthquake,1.62,3.875,0.066,30.0,reviewed,us,us,MT,54.611874338196856
2023-07-22T20:10:54.124Z,45.0864,-112.7649,10.244,2.6,ml,44,37.0,0.265,0.54,us,us7000khny,2023-09-28T21:34:13.040Z,"17 km SW of Dillon, Montana",earthquake,0.96,6.942,0.052,48.0,reviewed,us,us,MT,177.88689087051958
2023-07-21T19:57:19.054Z,45.5009,-108.8538,5.0,3.2,ml,70,69.0,0.64,0.59,us,us7000khhb,2023-09-28T21:34:05.040Z,Eastern Montana,earthquake,1.25,1.94,0.047,60.0,reviewed,us,us,MT,8.371211763993228
2023-07-15T01:49:02.091Z,44.6179,-112.595,10.0,2.5,ml,30,90.0,0.035,0.52,us,us7000kfwf,2023-09-16T19:16:16.040Z,"2 km S of Lima, Montana",earthquake,1.68,1.616,0.066,30.0,reviewed,us,us,MT,189.45512743232217
2023-07-14T22:26:08.750Z,44.6097,-112.5975,11.621,4.2,mwr,67,26.0,0.034,0.59,us,us7000kfv7,2023-09-16T19:16:16.040Z,"3 km S of Lima, Montana",earthquake,1.93,6.602,0.037,69.0,reviewed,us,us,MT,190.13985719849023
2023-07-12T10:15:17.711Z,44.6291,-112.5916,10.396,2.6,ml,57,69.0,0.039,0.54,us,us7000kf23,2023-09-16T19:16:11.040Z,"0 km S of Lima, Montana",earthquake,1.1,7.06,0.046,63.0,reviewed,us,us,MT,188.52435025928241
2023-07-11T21:44:27.109Z,44.6089,-112.5724,10.179,3.3,mwr,38,89.0,0.052,0.39,us,us7000kez8,2023-09-16T19:16:10.040Z,"3 km SSE of Lima, Montana",earthquake,1.25,4.518,,21.0,reviewed,us,slm,MT,188.56835380917147
2023-07-11T21:44:11.601Z,44.6175,-112.5776,8.925,2.5,ml,23,91.0,0.047,0.21,us,us7000kez9,2023-09-16T19:16:10.040Z,"2 km SSE of Lima, Montana",earthquake,1.59,2.42,0.141,9.0,reviewed,us,mb,MT,188.35235906594465
2023-07-09T07:55:13.406Z,45.5107,-111.6782,5.0,3.0,ml,54,39.0,0.093,0.36,us,us6000kr2n,2023-09-16T19:16:06.040Z,"18 km NNE of Ennis, Montana",earthquake,1.15,1.749,0.048,58.0,reviewed,us,us,MT,84.43571541599667
2023-06-07T12:25:24.720Z,45.4514,-111.8104,13.32,2.5,ml,71,39.0,0.193,0.3,us,us7000k6va,2023-08-12T17:15:07.040Z,"13 km NNW of Ennis, Montana",earthquake,1.57,7.449,0.049,55.0,reviewed,us,us,MT,95.47063541247604
2023-05-13T18:45:38.570Z,44.7601667,-110.9681667,6.69,2.58,ml,21,108.0,0.02708,0.13,uu,uu60539831,2023-07-22T19:16:09.040Z,"15 km NE of West Yellowstone, Montana",earthquake,0.3,0.63,0.116,5.0,reviewed,uu,uu,MT,95.12271584990327
2023-04-15T15:53:01.620Z,44.366,-110.6855,4.05,2.52,ml,13,92.0,0.09962,0.19,uu,uu60033164,2023-06-17T21:36:59.040Z,"46 km SE of West Yellowstone, Montana",earthquake,0.49,0.74,0.229,2.0,reviewed,uu,uu,MT,134.59087351454858
2023-03-29T14:15:25.054Z,44.393,-110.3911,5.0,3.0,ml,41,69.0,0.133,0.44,us,us6000k0k7,2023-06-03T22:06:06.040Z,"64 km ESE of West Yellowstone, Montana",earthquake,2.1,1.978,0.06,36.0,reviewed,us,us,MT,119.20590079472751
2023-03-13T20:45:32.990Z,44.6396667,-111.0535,11.7,2.52,ml,26,56.0,0.04782,0.21,uu,uu60533771,2023-05-20T23:20:21.040Z,"4 km ESE of West Yellowstone, Montana",earthquake,0.51,0.58,0.187,6.0,reviewed,uu,uu,MT,109.95984754214919
2023-03-13T19:47:48.580Z,44.6323333,-111.0473333,9.15,2.52,ml,9,96.0,0.0465,0.19,uu,uu60032784,2023-05-20T23:20:20.040Z,"5 km SE of West Yellowstone, Montana",earthquake,0.9,1.72,0.287,4.0,reviewed,uu,uu,MT,110.57668041801261
2023-03-13T18:31:35.460Z,44.6331667,-111.043,8.55,2.57,md,10,97.0,0.04952,0.18,uu,uu60032769,2023-05-20T23:20:20.040Z,"5 km ESE of West Yellowstone, Montana",earthquake,0.59,1.05,0.389,7.0,reviewed,uu,uu,MT,110.3806728244869
2023-03-13T17:03:28.680Z,44.6428333,-111.0433333,11.53,2.67,ml,22,53.0,0.05527,0.16,uu,uu60533496,2023-05-20T23:20:20.040Z,"5 km ESE of West Yellowstone, Montana",earthquake,0.49,0.51,0.131,6.0,reviewed,uu,uu,MT,109.36900090982326
2023-03-09T06:44:04.779Z,47.3783,-114.5466,10.0,2.5,ml,14,87.0,0.41,0.6,us,us7000jiel,2023-05-15T02:49:50.040Z,"18 km WNW of Dixon, Montana",earthquake,3.75,2.01,0.051,50.0,reviewed,us,us,MT,160.77194986225686
2023-02-10T14:31:10.270Z,44.7955,-110.9661667,11.02,2.79,ml,29,40.0,0.04604,0.16,uu,uu60530861,2023-04-15T21:39:30.040Z,"17 km E of Hebgen Lake Estates, Montana",earthquake,0.33,0.44,0.161,4.0,reviewed,uu,uu,MT,91.3366390688624
2023-02-08T03:44:14.060Z,44.7918333,-110.9661667,9.97,2.91,ml,24,116.0,0.04322,0.16,uu,uu60530486,2023-04-15T21:39:46.040Z,"17 km E of Hebgen Lake Estates, Montana",earthquake,0.43,0.55,0.11,5.0,reviewed,uu,uu,MT,91.72384390592042
2023-01-30T19:28:52.405Z,45.7449,-110.5969,20.111,3.8,mwr,23,60.0,0.652,0.43,us,us6000jke7,2023-04-13T21:53:11.040Z,"9 km NNW of Livingston, Montana",earthquake,2.03,3.89,0.04,59.0,reviewed,us,us,MT,17.457669053216932
2023-01-15T13:38:43.424Z,45.6275,-106.2045,11.132,2.8,ml,17,108.0,1.061,0.54,us,us7000j4j0,2023-03-31T19:44:24.040Z,"6 km NE of Ashland, Montana",earthquake,2.48,7.432,0.069,28.0,reviewed,us,us,MT,27.731348574087296
2023-01-05T09:29:31.936Z,45.5056,-111.6732,5.0,3.3,ml,32,47.0,0.096,0.5,us,us7000j292,2023-03-11T22:51:40.040Z,"17 km NNE of Ennis, Montana",earthquake,1.05,1.709,0.047,60.0,reviewed,us,us,MT,84.10151126916112
2023-10-10T03:36:03.170Z,31.4901667,-115.6428333,8.27,2.63,ml,13,70.0,0.1557,0.22,ci,ci40580344,2023-10-10T17:14:11.952Z,"91 km ESE of Maneadero, B.C., MX",earthquake,0.33,1.34,0.099,31.0,reviewed,ci,ci,MX,0.0
2023-10-10T01:53:36.220Z,31.4903333,-115.642,8.43,3.04,ml,12,70.0,0.1564,0.19,ci,ci40580320,2023-10-10T14:07:27.782Z,"91 km ESE of Maneadero, B.C., MX",earthquake,0.3,1.25,0.133,56.0,reviewed,ci,ci,MX,0.0
2023-09-09T21:35:57.200Z,32.0403333,-116.2108333,16.18,2.91,ml,30,84.0,0.2261,0.23,ci,ci39662050,2023-09-11T04:43:45.040Z,"43 km ENE of Ensenada, B.C., MX",earthquake,0.31,1.25,0.163,71.0,reviewed,ci,ci,MX,0.0
2023-09-01T04:07:53.110Z,32.3861667,-115.1426667,11.0,2.54,ml,26,68.0,0.068,0.29,ci,ci39656442,2023-10-03T21:19:26.040Z,"6 km NE of Delta, B.C., MX",earthquake,0.45,0.82,0.083,25.0,reviewed,ci,ci,MX,0.0
2023-08-31T12:54:26.180Z,31.6278333,-115.9938333,8.32,2.54,ml,11,75.0,0.2961,0.15,ci,ci39655810,2023-09-28T11:58:18.040Z,"55 km E of Maneadero, B.C., MX",earthquake,0.25,1.34,0.182,14.0,reviewed,ci,ci,MX,0.0
2023-08-20T06:24:26.520Z,32.2823333,-115.109,20.61,2.91,ml,30,90.0,0.1653,0.28,ci,ci39645170,2023-09-14T13:01:46.040Z,"1 km SW of Guadalupe Victoria, B.C., MX",earthquake,0.41,0.91,0.222,53.0,reviewed,ci,ci,MX,0.0
2023-08-18T16:53:19.190Z,32.4016667,-115.1275,8.26,3.19,ml,22,80.0,0.04887,0.26,ci,ci39643994,2023-09-21T16:03:50.040Z,"8 km NE of Delta, B.C., MX",earthquake,0.62,1.44,0.124,137.0,reviewed,ci,ci,MX,0.0
2023-08-18T10:46:10.340Z,32.3973333,-115.1366667,10.81,3.67,mw,32,67.0,0.05577,0.29,ci,ci39643754,2023-09-22T07:09:42.623Z,"7 km NE of Delta, B.C., MX",earthquake,0.35,0.77,,4.0,reviewed,ci,ci,MX,0.0
2023-08-12T17:58:33.080Z,31.3225,-114.324,1.37,3.36,ml,5,167.0,0.5335,0.13,ci,ci40535408,2023-08-15T16:48:15.862Z,"116 km SSE of Estacion Coahuila, B.C., MX",earthquake,0.55,1.47,0.195,18.0,reviewed,ci,ci,MX,0.0
2023-08-12T10:56:32.360Z,32.3818333,-115.1408333,10.2,2.55,ml,25,69.0,0.07135,0.26,ci,ci40535104,2023-09-16T07:26:10.040Z,"6 km ENE of Delta, B.C., MX",earthquake,0.39,0.9,0.182,19.0,reviewed,ci,ci,MX,0.0
2023-08-11T22:43:42.320Z,32.4283333,-115.4853333,11.07,2.7,ml,37,56.0,0.1361,0.26,ci,ci40534808,2023-09-14T22:06:28.040Z,"19 km SSE of Progreso, B.C., MX",earthquake,0.27,0.73,0.235,25.0,reviewed,ci,ci,MX,0.0
2023-08-10T16:25:20.920Z,32.3921667,-115.1331667,11.26,2.63,ml,19,74.0,0.0594,0.24,ci,ci40533336,2023-08-31T21:55:28.040Z,"7 km NE of Delta, B.C., MX",earthquake,0.47,0.71,0.154,25.0,reviewed,ci,ci,MX,0.0
2023-08-08T18:21:00.560Z,32.372,-115.1196667,16.95,2.7,ml,16,75.0,0.07642,0.2,ci,ci40531952,2023-08-29T18:40:41.040Z,"7 km ENE of Delta, B.C., MX",earthquake,0.46,0.75,0.122,25.0,reviewed,ci,ci,MX,0.0
2023-08-08T15:58:35.000Z,32.3811667,-115.1225,15.6,3.58,ml,31,70.0,0.06771,0.32,ci,ci40531840,2023-08-09T20:37:08.945Z,"7 km ENE of Delta, B.C., MX",earthquake,0.4,0.81,0.118,27.0,reviewed,ci,ci,MX,0.0
2023-08-08T08:53:20.730Z,32.3835,-115.1373333,7.26,2.57,ml,24,73.0,0.06873,0.32,ci,ci40531720,2023-08-09T08:21:52.040Z,"6 km ENE of Delta, B.C., MX",earthquake,0.49,1.16,0.109,9.0,reviewed,ci,ci,MX,0.0
2023-08-08T08:47:38.180Z,32.3788333,-115.1236667,14.3,3.35,ml,35,70.0,0.07017,0.36,ci,ci40531712,2023-09-05T13:24:18.040Z,"7 km ENE of Delta, B.C., MX",earthquake,0.44,0.96,0.108,63.0,reviewed,ci,ci,MX,0.0
2023-07-29T10:40:15.870Z,32.23,-115.2845,2.7,2.56,ml,22,76.0,0.09472,0.24,ci,ci39625050,2023-09-30T21:36:33.040Z,"11 km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.43,0.77,0.206,35.0,reviewed,ci,ci,MX,0.0
2023-07-25T13:06:15.520Z,31.545,-115.675,6.45,3.07,ml,13,99.0,0.1792,0.14,ci,ci39621490,2023-09-30T21:36:40.040Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.25,1.24,0.094,18.0,reviewed,ci,ci,MX,0.0
2023-07-25T02:18:09.020Z,31.5536667,-115.6828333,2.81,2.57,ml,13,84.0,0.1834,0.21,ci,ci39621250,2023-09-30T21:36:40.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.33,1.43,0.122,26.0,reviewed,ci,ci,MX,0.0
2023-07-24T14:46:32.680Z,31.8623333,-114.6958333,5.99,2.77,ml,10,169.0,0.3777,0.43,ci,ci39620522,2023-09-30T21:36:39.040Z,"47km SE of Estacion Coahuila, B.C., MX",earthquake,1.21,31.61,0.233,21.0,reviewed,ci,ci,MX,0.0
2023-07-24T07:31:02.810Z,32.3203333,-115.315,11.29,3.02,ml,36,57.0,0.09924,0.36,ci,ci39620202,2023-09-30T21:36:39.040Z,"12km WSW of Delta, B.C., MX",earthquake,0.43,1.0,0.132,61.0,reviewed,ci,ci,MX,0.0
2023-07-23T18:51:04.280Z,31.2576667,-116.817,9.56,2.78,ml,10,270.0,0.894,0.19,ci,ci39619946,2023-07-24T20:21:42.175Z,"56km SSW of Maneadero, B.C., MX",earthquake,1.05,1.33,0.106,22.0,reviewed,ci,ci,MX,0.0
2023-07-22T21:22:42.530Z,31.538,-115.6733333,6.33,2.91,ml,17,66.0,0.1741,0.19,ci,ci39619506,2023-09-28T21:34:13.040Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.23,1.32,0.149,27.0,reviewed,ci,ci,MX,0.0
2023-07-20T00:31:45.190Z,31.5331667,-115.6758333,7.34,2.5,ml,9,85.0,0.1689,0.15,ci,ci39617114,2023-09-28T21:33:54.040Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.29,1.47,0.111,22.0,reviewed,ci,ci,MX,0.0
2023-07-17T14:20:47.680Z,31.5923333,-115.669,6.07,3.12,ml,15,70.0,0.2231,0.16,ci,ci39614754,2023-09-28T21:33:38.040Z,"85km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.23,1.57,0.14,66.0,reviewed,ci,ci,MX,0.0
2023-07-17T07:17:26.790Z,31.6021667,-114.4051667,5.95,2.64,ml,8,123.0,0.5674,0.25,ci,ci39614554,2023-09-28T21:33:36.040Z,"87km SE of Estacion Coahuila, B.C., MX",earthquake,0.61,31.61,0.212,29.0,reviewed,ci,ci,MX,0.0
2023-07-17T03:46:31.060Z,31.5365,-115.6796667,6.52,3.86,ml,16,67.0,0.1699,0.18,ci,ci39614514,2023-09-28T21:33:34.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.24,1.33,0.144,75.0,reviewed,ci,ci,MX,0.0
2023-07-17T03:15:52.710Z,31.5405,-115.6813333,5.33,3.49,ml,14,93.0,0.1726,0.2,ci,ci39614506,2023-09-28T21:33:34.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.34,2.13,0.133,64.0,reviewed,ci,ci,MX,0.0
2023-07-17T00:38:58.760Z,31.5606667,-114.4211667,5.95,3.14,ml,7,127.0,0.546,0.08,ci,ci37558052,2023-09-28T21:33:39.040Z,"89km SE of Estacion Coahuila, B.C., MX",earthquake,0.22,31.61,0.199,5.0,reviewed,ci,ci,MX,0.0
2023-07-17T00:38:39.620Z,31.5803333,-114.4105,5.95,3.15,ml,7,125.0,0.5584,0.27,ci,ci39614474,2023-09-28T21:33:33.040Z,"88km SE of Estacion Coahuila, B.C., MX",earthquake,0.81,31.61,0.214,7.0,reviewed,ci,ci,MX,0.0
2023-07-16T22:04:50.600Z,31.5988333,-114.4406667,5.96,2.79,ml,7,121.0,0.5372,0.31,ci,ci39614426,2023-09-28T21:33:32.040Z,"85km SE of Estacion Coahuila, B.C., MX",earthquake,0.72,31.61,0.221,10.0,reviewed,ci,ci,MX,0.0
2023-07-16T21:16:02.030Z,31.5416667,-115.6738333,6.31,2.73,ml,16,68.0,0.1769,0.15,ci,ci39614394,2023-09-28T21:33:32.040Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.2,1.12,0.112,44.0,reviewed,ci,ci,MX,0.0
2023-07-16T21:01:55.220Z,31.5888333,-114.4248333,5.95,2.78,ml,8,123.0,0.5481,0.29,ci,ci39614386,2023-09-28T21:33:32.040Z,"87km SE of Estacion Coahuila, B.C., MX",earthquake,0.71,31.61,0.141,17.0,reviewed,ci,ci,MX,0.0
2023-07-16T19:37:19.980Z,31.5421667,-114.3971667,5.97,4.28,mw,12,130.0,0.5109,0.54,ci,ci39614338,2023-09-28T21:33:31.040Z,"92km SE of Estacion Coahuila, B.C., MX",earthquake,0.83,31.61,,6.0,reviewed,ci,ci,MX,0.0
2023-07-16T19:33:20.780Z,31.5301667,-114.3841667,5.96,3.11,ml,8,133.0,0.5271,0.34,ci,ci39614330,2023-09-28T21:33:31.040Z,"94km SE of Estacion Coahuila, B.C., MX",earthquake,0.78,31.61,0.187,75.0,reviewed,ci,ci,MX,0.0
2023-07-16T19:16:05.100Z,31.5663333,-114.4146667,5.97,4.57,mw,14,127.0,0.4826,0.33,ci,ci39614322,2023-09-28T21:33:31.040Z,"89km SE of Estacion Coahuila, B.C., MX",earthquake,0.53,31.61,,6.0,reviewed,ci,ci,MX,0.0
2023-07-16T10:49:37.380Z,31.541,-115.6775,4.86,3.35,ml,16,66.0,0.1747,0.28,ci,ci39614106,2023-09-28T21:33:26.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.41,1.84,0.157,147.0,reviewed,ci,ci,MX,0.0
2023-07-16T10:37:34.290Z,31.5368333,-115.667,8.84,3.73,ml,13,66.0,0.1761,0.27,ci,ci37557572,2023-09-28T21:33:30.040Z,"88km ESE of Maneadero, B.C., MX",earthquake,0.43,1.92,0.137,8.0,reviewed,ci,ci,MX,0.0
2023-07-16T10:37:12.520Z,31.5388333,-115.6795,5.82,4.18,ml,18,67.0,0.172,0.25,ci,ci39614090,2023-09-28T21:33:26.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.37,2.15,0.125,62.0,reviewed,ci,ci,MX,0.0
2023-07-15T15:14:08.130Z,31.576,-114.4076667,5.96,2.96,ml,8,126.0,0.4784,0.2,ci,ci39613642,2023-09-16T19:16:17.040Z,"89km SE of Estacion Coahuila, B.C., MX",earthquake,0.39,31.61,0.157,17.0,reviewed,ci,ci,MX,0.0
2023-07-15T06:52:51.990Z,31.5498333,-114.4038333,5.96,3.02,ml,9,129.0,0.5014,0.46,ci,ci39613458,2023-09-16T19:16:16.040Z,"91km SE of Estacion Coahuila, B.C., MX",earthquake,0.77,31.61,0.184,11.0,reviewed,ci,ci,MX,0.0
2023-07-14T10:37:08.530Z,31.5298333,-114.3758333,5.97,3.81,ml,12,133.0,0.5315,0.35,ci,ci39612546,2023-09-16T19:16:15.040Z,"95km SE of Estacion Coahuila, B.C., MX",earthquake,0.54,31.61,0.129,56.0,reviewed,ci,ci,MX,0.0
2023-07-14T10:30:44.760Z,31.5361667,-114.3828333,5.96,3.48,ml,10,133.0,0.5229,0.29,ci,ci39612530,2023-09-16T19:16:15.040Z,"94km SE of Estacion Coahuila, B.C., MX",earthquake,0.53,31.61,0.165,126.0,reviewed,ci,ci,MX,0.0
2023-07-13T03:17:53.620Z,31.7321667,-116.222,6.89,3.26,ml,14,89.0,0.3581,0.26,ci,ci39611490,2023-09-16T19:16:12.040Z,"33km E of Maneadero, B.C., MX",earthquake,0.41,4.0,0.16,148.0,reviewed,ci,ci,MX,0.0
2023-07-13T01:51:04.990Z,31.7575,-115.9263333,8.17,2.56,ml,19,56.0,0.2473,0.25,ci,ci39611410,2023-09-16T19:16:12.040Z,"61km E of Maneadero, B.C., MX",earthquake,0.36,1.49,0.13,9.0,reviewed,ci,ci,MX,0.0
2023-07-13T01:42:53.250Z,31.7611667,-115.9215,12.58,3.96,ml,20,56.0,0.244,0.19,ci,ci39611306,2023-09-16T19:16:12.040Z,"61km E of Maneadero, B.C., MX",earthquake,0.28,0.92,0.169,230.0,reviewed,ci,ci,MX,0.0
2023-07-02T08:03:08.150Z,31.8916667,-116.5555,13.21,2.79,ml,21,87.0,0.208,0.25,ci,ci40501920,2023-09-09T21:54:35.040Z,"6km ENE of Ensenada, B.C., MX",earthquake,0.35,1.16,0.141,30.0,reviewed,ci,ci,MX,0.0
2023-06-30T20:08:50.530Z,32.357,-115.3461667,14.62,3.03,ml,41,56.0,0.07139,0.29,ci,ci40500864,2023-09-08T14:18:31.040Z,"14km W of Delta, B.C., MX",earthquake,0.28,0.66,0.213,125.0,reviewed,ci,ci,MX,0.0
2023-06-23T14:48:01.950Z,31.8845,-116.5813333,19.81,2.62,ml,22,120.0,0.1879,0.15,ci,ci40492920,2023-08-26T20:54:10.040Z,"4km ENE of Ensenada, B.C., MX",earthquake,0.38,1.09,0.123,22.0,reviewed,ci,ci,MX,0.0
